architecture_id,battery_energy_charged_J,battery_energy_discharged_J,battery_energy_throughput_J,campaign_id,compute_energy_denied_J,compute_energy_denied_fraction,delta_peak_temperature_vs_reference_K,dt_s,electrical_energy_balance_residual_J,electrical_energy_balance_tolerance_J,electrical_energy_curtailed_J,electrical_unserved_energy_J,environment_id,environment_orbits_elapsed,environment_period_s,executed_compute_energy_J,executed_mean_compute_power_W,executed_workload_trace_sha256,fdir_controller,fdir_latency_s,final_battery_SOC,git_commit,hot_phase_executed_energy_fraction,hot_phase_requested_energy_fraction,initial_battery_SOC,invalid_reason,maximum_absolute_cumulative_electrical_residual_J,maximum_battery_SOC,measurement_end_s_exclusive,measurement_start_s,measurement_window_basis,minimum_battery_SOC,mode,model_version,peak_executed_compute_power_W,peak_node_temperature_K,peak_radiator_temperature_K,peak_requested_compute_power_W,physical_realization_sha256,record_type,requested_compute_energy_J,requested_mean_compute_power_W,requested_workload_trace_sha256,schema_version,scientific_scope,seed,simulation_duration_s,solar_energy_generated_J,thermal_energy_balance_residual_J,thermal_throttle_event_count,time_above_project_throttle_threshold_s,time_thermally_throttled_s,valid_run,workload_id,workload_label,assumption_dominance_warnings,invariants,workload_allowed_inputs
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,471477032.8102877,516381760.25534356,987858793.0656314,RSIM-001-smoke,2889386.321153768,0.00297675816603031,8.403742763514856,1.0,1.5250860087689944e-05,0.0019683748060957515,72175320.34790778,704000.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,967759272.3862958,29869.113345256043,24f23fdf8f44aa0c3b9ab471511cc79cc8f6a37db4933bbd6a3637ba0293b0be,RSIM canonical-derived monotone FDIR,30.0,0.4632605857496393,2bf50b710c5028c469736791796328ef22636056,0.6535060465310641,0.6515607170705026,0.9,SYSTEM_POWER_DEFICIT,2.0322882846812718e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39604.90767038329,339.9826501099321,327.67787641031987,39604.90767038329,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.29193541511,72755b0c63d2bde2650abbfac1d44b34db33c3571b1f946df11880040f48afc6,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1451993045.840408,-3.3004234865074977e-06,0,0.0,0.0,False,bursty_benign,W2 — bursty benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,13.795730775709842,1.0,,,,,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415105,8652ac18e1953e9c83cf520c6c20d4917f8bf6130ce254f2fff4f3e4ea9011a0,,,,2bf50b710c5028c469736791796328ef22636056,0.6205605336875936,0.6205605336875936,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,337.84664915242627,324.61287200900733,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,1.8676792024052702e-07,0,0.0,0.0,True,queue_driven_benign,W3 — queue-driven benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,466759520.24692214,538732207.3594608,1005491727.6063831,RSIM-001-smoke,11428098.31635096,0.01177367136278643,13.537854360965014,1.0,1.0872463462874293e-07,0.001977883365254198,84419861.76542804,790998.0390224326,E0_CANONICAL,8.0,5400.0,959220560.3910986,29605.572851577115,0c9912f480cbb25aa130c0e6902fbc6b5ffab56eb8779e03524d12ea57daa2c1,,,0.2,2bf50b710c5028c469736791796328ef22636056,0.62795385601936,0.6205605336875936,0.9,SYSTEM_POWER_DEFICIT,1.607414606041857e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,337.58877273768144,324.38814231825296,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,4.6522745833499357e-07,0,0.0,0.0,False,queue_driven_benign,W3 — queue-driven benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,466759520.24692214,538732207.3594608,1005491727.6063831,RSIM-001-smoke,11428098.31635096,0.01177367136278643,13.537854360965014,1.0,1.0872463462874293e-07,0.001977883365254198,84419861.76542804,790998.0390224326,E0_CANONICAL,8.0,5400.0,959220560.3910986,29605.572851577115,0c9912f480cbb25aa130c0e6902fbc6b5ffab56eb8779e03524d12ea57daa2c1,RSIM canonical-derived monotone FDIR,30.0,0.2,2bf50b710c5028c469736791796328ef22636056,0.62795385601936,0.6205605336875936,0.9,SYSTEM_POWER_DEFICIT,1.607414606041857e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,337.58877273768144,324.38814231825296,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,4.6522745833499357e-07,0,0.0,0.0,False,queue_driven_benign,W3 — queue-driven benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,12.33951199511722,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970648658.7074496,29958.291935415105,8652ac18e1953e9c83cf520c6c20d4917f8bf6130ce254f2fff4f3e4ea9011a0,,,,2bf50b710c5028c469736791796328ef22636056,0.6390310214315144,0.6390310214315144,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,343.91841934153445,331.02613265464623,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,1.4969987205404323e-06,0,0.0,0.0,True,queue_driven_benign,W3 — queue-driven benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,482142678.6618737,528119154.4412266,1010261833.1031003,RSIM-001-smoke,6304731.863267925,0.0064953799778217705,11.916778579168806,1.0,9.009362656797748e-06,0.0019801122002816346,65477820.80819339,405634.19305057044,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,964343926.8441817,29763.701445808074,e37aae79c012d3d0867006c2980a643cc586a135865663e85d41443014f3a348,,,0.45283685608074564,2bf50b710c5028c469736791796328ef22636056,0.6432089076920942,0.6390310214315144,0.9,SYSTEM_POWER_DEFICIT,1.029149052556022e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,343.49568592558603,330.6693448107913,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1451993045.840408,-7.830417416698765e-07,0,0.0,0.0,False,queue_driven_benign,W3 — queue-driven benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,482142678.6618737,528119154.4412266,1010261833.1031003,RSIM-001-smoke,6304731.863267925,0.0064953799778217705,11.916778579168806,1.0,9.009362656797748e-06,0.0019801122002816346,65477820.80819339,405634.19305057044,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,964343926.8441817,29763.701445808074,e37aae79c012d3d0867006c2980a643cc586a135865663e85d41443014f3a348,RSIM canonical-derived monotone FDIR,30.0,0.45283685608074564,2bf50b710c5028c469736791796328ef22636056,0.6432089076920942,0.6390310214315144,0.9,SYSTEM_POWER_DEFICIT,1.029149052556022e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,343.49568592558603,330.6693448107913,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415105,142948d9b2d764fec29d245c29f895d1e812ea471201cafc06e687974b5b2619,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1451993045.840408,-7.830417416698765e-07,0,0.0,0.0,False,queue_driven_benign,W3 — queue-driven benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,10.430019431489995,1.0,,,,,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,b9f0992ad71a102bce5a1856b0d45b242e4a20376a1849ac4103faae4eb1b999,,,,2bf50b710c5028c469736791796328ef22636056,0.686425844132057,0.686425844132057,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,334.4809378082064,322.1073624944229,39136.396154307506,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,-2.471774678269867e-07,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,389368445.77518004,447100266.5393399,836468712.31452,RSIM-001-smoke,0.0,0.0,10.430019431489995,1.0,-4.009951953776181e-05,0.0018862514244340773,110114160.44863485,0.0,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,b9f0992ad71a102bce5a1856b0d45b242e4a20376a1849ac4103faae4eb1b999,,,0.3385054087015686,2bf50b710c5028c469736791796328ef22636056,0.686425844132057,0.686425844132057,0.9,,4.0212566091213375e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.33844531942398687,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,334.4809378082064,322.1073624944229,39136.396154307506,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,-2.471774678269867e-07,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,389368445.77518004,447100266.5393399,836468712.31452,RSIM-001-smoke,0.0,0.0,10.430019431489995,1.0,-4.009951953776181e-05,0.0018862514244340773,110114160.44863485,0.0,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,b9f0992ad71a102bce5a1856b0d45b242e4a20376a1849ac4103faae4eb1b999,RSIM canonical-derived monotone FDIR,30.0,0.3385054087015686,2bf50b710c5028c469736791796328ef22636056,0.686425844132057,0.686425844132057,0.9,,4.0212566091213375e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.33844531942398687,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,334.4809378082064,322.1073624944229,39136.396154307506,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,-2.471774678269867e-07,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,10.167763443101705,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970648658.7074496,29958.291935415113,b9f0992ad71a102bce5a1856b0d45b242e4a20376a1849ac4103faae4eb1b999,,,,2bf50b710c5028c469736791796328ef22636056,0.6805136440821216,0.6805136440821216,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,341.74667078951893,329.1745166809329,39136.396154307506,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,-3.194654709659517e-07,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,462800065.29252476,493063215.8216429,955863281.1141677,RSIM-001-smoke,2057053.3303088704,0.0021192563466250662,10.167763443011609,1.0,-3.1839550388212956e-05,0.0019450562616620509,95321631.91752528,483222.76806540194,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,968591605.3771408,29894.802635096938,50daf5632198aafc039717b41024b58287a975f3ef0b574fc805a26eac196fbf,,,0.6056632700505599,2bf50b710c5028c469736791796328ef22636056,0.6819588897874409,0.6805136440821216,0.9,SYSTEM_POWER_DEFICIT,3.1876064781499736e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,341.74667078942883,329.1745166808545,39136.396154307506,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1451993045.840408,4.7489356802543625e-07,0,0.0,0.0,False,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,462800065.29252476,493063215.8216429,955863281.1141677,RSIM-001-smoke,2057053.3303088704,0.0021192563466250662,10.167763443011609,1.0,-3.1839550388212956e-05,0.0019450562616620509,95321631.91752528,483222.76806540194,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,968591605.3771408,29894.802635096938,50daf5632198aafc039717b41024b58287a975f3ef0b574fc805a26eac196fbf,RSIM canonical-derived monotone FDIR,30.0,0.6056632700505599,2bf50b710c5028c469736791796328ef22636056,0.6819588897874409,0.6805136440821216,0.9,SYSTEM_POWER_DEFICIT,3.1876064781499736e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39136.396154307506,341.74667078942883,329.1745166808545,39136.396154307506,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415113,7a9146d8efeb8d49aecfc2decdc4e1f9223a3a32f03ae1fb9912599c70054533,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1451993045.840408,4.7489356802543625e-07,0,0.0,0.0,False,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,17.373662570013323,1.0,,,,,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,74a671d27348f6c063707c5bbe2b232df0652a5160beda9f0e17444ea4d74fa7,,,,2bf50b710c5028c469736791796328ef22636056,0.8258341878928093,0.8258341878928093,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42458094672975,327.7345739962277,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,fad0370123ee19291fa1853074fe84fd2a5b9df791f0ccf6f2b97eade9130e4b,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,-3.88920398108894e-07,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,237655338.89745474,271619974.59905094,509275313.49650574,RSIM-001-smoke,0.0,0.0,17.373662570013323,1.0,-4.1201717976946384e-05,0.0017107711324937885,66782982.60472068,0.0,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,74a671d27348f6c063707c5bbe2b232df0652a5160beda9f0e17444ea4d74fa7,,,0.5696629520868001,2bf50b710c5028c469736791796328ef22636056,0.8258341878928093,0.8258341878928093,0.9,,4.126078783883713e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.5693280376634418,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42458094672975,327.7345739962277,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,fad0370123ee19291fa1853074fe84fd2a5b9df791f0ccf6f2b97eade9130e4b,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,-3.88920398108894e-07,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,237655338.89745474,271619974.59905094,509275313.49650574,RSIM-001-smoke,0.0,0.0,17.373662570013323,1.0,-4.1201717976946384e-05,0.0017107711324937885,66782982.60472068,0.0,E0_CANONICAL,8.0,5400.0,970648658.7074496,29958.291935415113,74a671d27348f6c063707c5bbe2b232df0652a5160beda9f0e17444ea4d74fa7,RSIM canonical-derived monotone FDIR,30.0,0.5696629520868001,2bf50b710c5028c469736791796328ef22636056,0.8258341878928093,0.8258341878928093,0.9,,4.126078783883713e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.5693280376634418,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42458094672975,327.7345739962277,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970648658.7074496,29958.291935415113,fad0370123ee19291fa1853074fe84fd2a5b9df791f0ccf6f2b97eade9130e4b,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,1439151157.8947375,-3.88920398108894e-07,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,16.75860591695647,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970648658.7074496,29958.291935415113,74a671d27348f6c063707c5bbe2b232df0652a5160beda9f0e17444ea4d74fa7,,,,2bf50b710c5028c469736791796328ef22636056,0.7670975096699896,0.7670975096699896,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,348.3375132633737,334.4601609695035,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970648658.7074496,29958.291935415113,fad0370123ee19291fa1853074fe84fd2a5b9df791f0ccf6f2b97eade9130e4b,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,1,43200.0,,1.2236391739861574e-06,0,147.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
